wellName,MD,CALI,DT,GR,NPHI,RHOB,PHIF,SW,RACEHM_LOG
15/9-F-11 B,4522.4,8.672,,27.954,0.129,2.449,0.13,0.246,1.7250618046339863
15/9-F-11 B,4522.5,8.672,,29.177,0.133,2.443,0.134,0.247,1.7194804464935647
15/9-F-11 B,4522.6,8.625,,28.956,0.139,2.437,0.139,0.245,1.6995949385452398
15/9-F-11 B,4522.7,8.625,,29.202,0.141,2.427,0.143,0.241,1.680743322963766
15/9-F-11 B,4522.8,8.625,,30.768,0.143,2.416,0.147,0.236,1.6557625247065137
15/9-F-11 B,4522.9,8.625,,30.814,0.146,2.404,0.153,0.226,1.6260733430676853
15/9-F-11 B,4523.0,8.625,,30.798,0.149,2.394,0.157,0.216,1.6029060409371356
15/9-F-11 B,4523.1,8.641,,31.53,0.149,2.384,0.161,0.206,1.59440360098501
15/9-F-11 B,4523.2,8.641,,31.149,0.156,2.375,0.167,0.198,1.572999317090947
15/9-F-11 B,4523.3,8.625,,30.606,0.159,2.364,0.172,0.192,1.5569414085627211
15/9-F-11 B,4523.4,8.625,,30.791,0.161,2.353,0.176,0.188,1.5444277393536354
15/9-F-11 B,4523.5,8.672,,30.82,0.159,2.343,0.179,0.183,1.541579243946581
15/9-F-11 B,4523.6,8.672,,30.954,0.16,2.334,0.182,0.18,1.5240063156068797
15/9-F-11 B,4523.7,8.672,,30.689,0.162,2.326,0.186,0.177,1.5207323783320077
15/9-F-11 B,4523.8,8.649,,28.015,0.165,2.318,0.19,0.174,1.5061802048041621
15/9-F-11 B,4523.9,8.672,,27.135,0.167,2.309,0.194,0.169,1.499150755234518
15/9-F-11 B,4524.0,8.625,,26.114,0.17,2.299,0.199,0.166,1.4855936740223845
15/9-F-11 B,4524.1,8.625,,24.986,0.169,2.289,0.201,0.164,1.4839722150439343
15/9-F-11 B,4524.2,8.625,,23.843,0.166,2.279,0.204,0.164,1.4774974802631151
15/9-F-11 B,4524.3,8.625,,22.59,0.164,2.27,0.206,0.164,1.4693801358499252
15/9-F-11 B,4524.4,8.625,,23.328,0.163,2.262,0.208,0.163,1.4565785728175107
15/9-F-11 B,4524.5,8.625,,22.861,0.164,2.252,0.212,0.161,1.45292056439907
15/9-F-11 B,4524.6,8.625,,21.197,0.166,2.239,0.217,0.158,1.4457287143071063
15/9-F-11 B,4524.7,8.625,,20.166,0.172,2.225,0.224,0.155,1.4423543229393987
15/9-F-11 B,4524.8,8.625,,18.975,0.178,2.211,0.231,0.151,1.4385739902186339
15/9-F-11 B,4524.9,8.625,,19.437,0.183,2.201,0.237,0.149,1.4368620453766616
15/9-F-11 B,4525.0,8.625,,20.846,0.186,2.193,0.241,0.147,1.4347764216631538
15/9-F-11 B,4525.1,8.649,,20.483,0.184,2.187,0.243,0.146,1.4316853446860118
15/9-F-11 B,4525.2,8.672,,20.074,0.185,2.182,0.244,0.145,1.430735996410303
15/9-F-11 B,4525.3,8.672,,19.158,0.184,2.18,0.245,0.145,1.428620672671939
15/9-F-11 B,4525.4,8.66,,18.355,0.182,2.18,0.244,0.146,1.427502338033285
15/9-F-11 B,4525.5,8.625,,18.801,0.18,2.181,0.243,0.146,1.4282158115613255
15/9-F-11 B,4525.6,8.644,,19.858,0.174,2.181,0.24,0.147,1.423835458511426
15/9-F-11 B,4525.7,8.625,,19.65,0.175,2.181,0.241,0.146,1.419063124492548
15/9-F-11 B,4525.8,8.625,,19.622,0.176,2.183,0.24,0.145,1.4236390192399713
15/9-F-11 B,4525.9,8.625,,19.593,0.176,2.185,0.24,0.145,1.4194600727860702
15/9-F-11 B,4526.0,8.625,,19.468,0.177,2.189,0.239,0.145,1.4122084658816805
15/9-F-11 B,4526.1,8.625,,18.882,0.178,2.193,0.238,0.145,1.412342927582326
15/9-F-11 B,4526.2,8.625,,20.448,0.179,2.194,0.238,0.145,1.405295123042287
15/9-F-11 B,4526.3,8.641,,20.469,0.178,2.194,0.237,0.145,1.401038477832768
15/9-F-11 B,4526.4,8.641,,19.894,0.182,2.193,0.239,0.144,1.3935927501669012
15/9-F-11 B,4526.5,8.625,,20.532,0.182,2.191,0.24,0.145,1.3898568606187423
15/9-F-11 B,4526.6,8.625,,21.364,0.182,2.188,0.241,0.145,1.3873364261933372
15/9-F-11 B,4526.7,8.625,,20.885,0.182,2.186,0.242,0.148,1.3867485908293837
15/9-F-11 B,4526.8,8.672,,20.585,0.179,2.185,0.241,0.15,1.3837076763120935
15/9-F-11 B,4526.9,8.672,,20.209,0.181,2.185,0.242,0.151,1.3712526291249394
15/9-F-11 B,4527.0,8.672,,21.135,0.183,2.185,0.243,0.146,1.3485579654364572
15/9-F-11 B,4527.1,8.672,,22.376,0.186,2.185,0.244,0.148,1.3417707500289275
15/9-F-11 B,4527.2,8.672,,22.182,0.188,2.183,0.245,0.151,1.330028013516616
15/9-F-11 B,4527.3,8.672,,21.956,0.189,2.182,0.246,0.155,1.3303325892229794
15/9-F-11 B,4527.4,8.656,,21.592,0.193,2.181,0.248,0.163,1.3351970450775619
15/9-F-11 B,4527.5,8.637,,20.303,0.194,2.183,0.248,0.178,1.3309208305952358
15/9-F-11 B,4527.6,8.641,,21.614,0.195,2.187,0.247,0.176,1.3092467972536717
15/9-F-11 B,4527.7,8.672,,22.251,0.196,2.193,0.245,0.168,1.267476801134049
15/9-F-11 B,4527.8,8.672,,23.307,0.2,2.202,0.244,0.157,1.2470644689354513
15/9-F-11 B,4527.9,8.648,,24.017,0.205,2.217,0.24,0.154,1.2496874278053016
15/9-F-11 B,4528.0,8.644,,24.322,0.209,2.235,0.236,0.162,1.2519300850303683
15/9-F-11 B,4528.1,8.625,,23.98,0.206,2.249,0.23,0.167,1.2529743253479217
15/9-F-11 B,4528.2,8.625,,24.81,0.203,2.253,0.227,0.171,1.2506395339115988
15/9-F-11 B,4528.3,8.625,,25.407,0.201,2.242,0.23,0.171,1.2460059040760292
15/9-F-11 B,4528.4,8.625,,25.221,0.201,2.222,0.237,0.168,1.235250611584401
15/9-F-11 B,4528.5,8.625,,24.289,0.201,2.201,0.245,0.165,1.2332246263047681
15/9-F-11 B,4528.6,8.648,,23.295,0.202,2.184,0.25,0.163,1.2255935481547995
15/9-F-11 B,4528.7,8.625,,25.144,0.202,2.174,0.254,0.159,1.2230284269722522
15/9-F-11 B,4528.8,8.625,,26.528,0.201,2.17,0.255,0.156,1.2238851518758858
15/9-F-11 B,4528.9,8.656,,26.077,0.197,2.171,0.253,0.156,1.2200034261569355
15/9-F-11 B,4529.0,8.625,,25.889,0.2,2.176,0.252,0.156,1.2205003456147299
15/9-F-11 B,4529.1,8.625,,27.181,0.201,2.185,0.25,0.156,1.2177996799471174
15/9-F-11 B,4529.2,8.625,,26.206,0.202,2.195,0.247,0.158,1.216060285923142
15/9-F-11 B,4529.3,8.625,,25.064,0.202,2.199,0.246,0.159,1.2107999103967504
15/9-F-11 B,4529.4,8.625,,26.82,0.203,2.197,0.246,0.16,1.2095418220166003
15/9-F-11 B,4529.5,8.625,,25.866,0.203,2.193,0.248,0.163,1.2058536954649253
15/9-F-11 B,4529.6,8.625,,25.875,0.204,2.191,0.249,0.163,1.1976939750839235
15/9-F-11 B,4529.7,8.625,,25.842,0.205,2.193,0.249,0.165,1.1923722835985118
15/9-F-11 B,4529.8,8.625,,25.655,0.205,2.2,0.247,0.163,1.1774499209718248
15/9-F-11 B,4529.9,8.637,,24.78,0.204,2.205,0.244,0.164,1.1810142083522068
15/9-F-11 B,4530.0,8.625,,25.872,0.2,2.209,0.241,0.169,1.1855421548543752
15/9-F-11 B,4530.1,8.625,,25.074,0.197,2.213,0.239,0.17,1.186730375792311
15/9-F-11 B,4530.2,8.625,,26.423,0.196,2.217,0.237,0.172,1.1808424146466823
15/9-F-11 B,4530.3,8.625,,26.259,0.199,2.22,0.237,0.174,1.1760333492640223
15/9-F-11 B,4530.4,8.625,,26.682,0.202,2.22,0.238,0.172,1.1560643123398653
15/9-F-11 B,4530.5,8.625,,27.443,0.204,2.218,0.239,0.179,1.150541541374086
15/9-F-11 B,4530.6,8.625,,27.018,0.204,2.217,0.24,0.185,1.1561855728409751
15/9-F-11 B,4530.7,8.641,,27.581,0.203,2.218,0.239,0.194,1.1638468757942046
15/9-F-11 B,4530.8,8.648,,29.317,0.198,2.218,0.237,0.188,1.161427900791294
15/9-F-11 B,4530.9,8.625,,28.738,0.201,2.215,0.239,0.18,1.153936754460935
15/9-F-11 B,4531.0,8.649,,28.208,0.2,2.208,0.241,0.176,1.1596273406586737
15/9-F-11 B,4531.1,8.672,,28.501,0.205,2.198,0.247,0.169,1.1586639808139894
15/9-F-11 B,4531.2,8.625,,30.43,0.213,2.185,0.254,0.162,1.1698213288621364
15/9-F-11 B,4531.3,8.641,,29.881,0.215,2.178,0.258,0.164,1.1772478362556233
15/9-F-11 B,4531.4,8.641,,30.252,0.215,2.178,0.258,0.164,1.192901826109565
15/9-F-11 B,4531.5,8.625,,31.02,0.213,2.179,0.257,0.162,1.230959555748569
15/9-F-11 B,4531.6,8.625,,31.799,0.212,2.18,0.256,0.16,1.2310105861794958
15/9-F-11 B,4531.7,8.625,,31.155,0.211,2.182,0.255,0.153,1.2681799983114879
15/9-F-11 B,4531.8,8.625,,30.928,0.21,2.189,0.252,0.15,1.2944882710072565
15/9-F-11 B,4531.9,8.625,,31.148,0.211,2.197,0.25,0.145,1.4034465487758765
15/9-F-11 B,4532.0,8.625,,32.45,0.212,2.202,0.248,0.144,1.5053399406045183
15/9-F-11 B,4532.1,8.625,,33.411,0.213,2.206,0.247,0.146,1.5112949946962697
15/9-F-11 B,4532.2,8.625,,34.209,0.215,2.21,0.247,0.151,1.573961775051052
15/9-F-11 B,4532.3,8.625,,37.274,0.216,2.217,0.245,0.149,1.7056583997744432
15/9-F-11 B,4533.1,8.672,,46.998,0.222,2.305,0.217,0.157,1.8953561812142352
15/9-F-11 B,4533.2,8.672,,51.019,0.222,2.325,0.21,0.185,1.8015821251728696
15/9-F-11 B,4533.7,8.693,,52.504,0.215,2.493,0.09,0.558,1.120113071407684
15/9-F-11 B,4533.8,8.761,,52.01,0.21,2.5,0.085,0.702,0.9190258169182984
15/9-F-11 B,4533.9,8.781,,53.438,0.21,2.497,0.087,0.551,0.906227263052359
15/9-F-11 B,4534.0,8.797,,53.224,0.207,2.49,0.092,0.639,0.9496826907952042
15/9-F-11 B,4534.8,8.672,,44.692,0.223,2.529,0.069,1.0,1.205745540942662
15/9-F-11 B,4534.9,8.672,,44.165,0.218,2.506,0.082,0.699,0.9146075677710805
15/9-F-11 B,4535.0,8.672,,43.469,0.212,2.476,0.099,0.479,0.9392695363911169
15/9-F-11 B,4535.1,8.672,,41.745,0.206,2.441,0.119,0.449,1.0613393668370674
15/9-F-11 B,4535.2,8.672,,42.161,0.202,2.406,0.139,0.395,1.6977870267881365
15/9-F-11 B,4535.5,8.625,,41.256,0.209,2.338,0.201,0.238,1.452752164964458
15/9-F-11 B,4535.6,8.672,,41.184,0.206,2.327,0.203,0.24,1.124993020025895
15/9-F-11 B,4535.7,8.672,,40.3,0.205,2.322,0.204,0.228,1.344863649797128
15/9-F-11 B,4536.0,8.672,,40.457,0.215,2.353,0.198,0.21,1.021644036087443
15/9-F-11 B,4537.2,8.625,,29.887,0.21,2.235,0.236,0.159,1.923746431546939
15/9-F-11 B,4537.3,8.625,,30.252,0.208,2.206,0.246,0.154,1.4641764564260595
15/9-F-11 B,4537.4,8.625,,28.438,0.206,2.187,0.251,0.149,1.3940837756782551
15/9-F-11 B,4537.5,8.625,,27.683,0.202,2.179,0.252,0.151,1.3469785337693154
15/9-F-11 B,4537.6,8.672,,27.08,0.198,2.178,0.251,0.156,1.3604987444680012
15/9-F-11 B,4537.7,8.672,,26.007,0.198,2.18,0.25,0.161,1.3778342244705486
15/9-F-11 B,4537.8,8.672,,26.656,0.2,2.182,0.25,0.161,1.7892210718084416
15/9-F-11 B,4537.9,8.672,,25.277,0.202,2.184,0.25,0.161,1.7289378601632293
15/9-F-11 B,4538.0,8.672,,24.12,0.201,2.185,0.25,0.149,1.7066152972252664
15/9-F-11 B,4538.1,8.672,,24.706,0.2,2.183,0.25,0.149,1.39022836246913
15/9-F-11 B,4538.2,8.625,,25.415,0.202,2.179,0.252,0.15,1.2648178230095364
15/9-F-11 B,4538.3,8.625,,25.143,0.201,2.174,0.253,0.149,1.1961761850399732
15/9-F-11 B,4538.4,8.625,,25.191,0.2,2.171,0.255,0.153,1.1343683846033787
15/9-F-11 B,4538.5,8.672,,25.761,0.198,2.172,0.253,0.155,1.1277525158329733
15/9-F-11 B,4538.6,8.672,,24.761,0.198,2.177,0.251,0.159,1.0985052832013156
15/9-F-11 B,4538.7,8.656,,23.444,0.201,2.184,0.25,0.163,1.0779489985060275
15/9-F-11 B,4538.8,8.656,,23.921,0.198,2.19,0.247,0.168,1.0594498125079608
15/9-F-11 B,4538.9,8.672,,24.34,0.197,2.193,0.246,0.17,1.044539760392411
15/9-F-11 B,4539.0,8.641,,24.21,0.198,2.193,0.246,0.172,1.0332226466702497
15/9-F-11 B,4539.1,8.625,,24.8,0.196,2.189,0.246,0.172,1.0285712526925377
15/9-F-11 B,4539.2,8.625,,25.166,0.196,2.184,0.248,0.171,1.0204855857965516
15/9-F-11 B,4539.3,8.625,,25.78,0.197,2.182,0.249,0.17,1.017075096376059
15/9-F-11 B,4539.4,8.625,,25.13,0.197,2.183,0.249,0.171,1.012330955580147
15/9-F-11 B,4539.5,8.625,,24.609,0.197,2.186,0.248,0.171,1.012162067970823
15/9-F-11 B,4539.6,8.625,,24.594,0.197,2.187,0.248,0.171,1.0094508957986938
15/9-F-11 B,4539.7,8.625,,24.667,0.196,2.185,0.248,0.171,1.0123731672224898
15/9-F-11 B,4539.8,8.625,,24.982,0.197,2.183,0.249,0.17,1.0117395613883184
15/9-F-11 B,4539.9,8.625,,24.26,0.199,2.18,0.25,0.169,1.0151920417628344
15/9-F-11 B,4540.0,8.625,,24.255,0.201,2.177,0.253,0.167,1.0160299630760237
15/9-F-11 B,4540.1,8.625,,24.508,0.203,2.173,0.255,0.167,1.0149823085854819
15/9-F-11 B,4540.2,8.625,,24.245,0.202,2.171,0.255,0.167,1.0201125695654671
15/9-F-11 B,4540.3,8.625,,25.212,0.199,2.172,0.253,0.169,1.0224283711854865
15/9-F-11 B,4540.4,8.625,,23.907,0.196,2.175,0.251,0.17,1.0279201364058028
15/9-F-11 B,4540.5,8.656,,23.917,0.192,2.176,0.249,0.171,1.0280422950907495
15/9-F-11 B,4540.6,8.625,,23.824,0.194,2.176,0.25,0.17,1.0308020487722676
15/9-F-11 B,4540.7,8.625,,23.719,0.193,2.174,0.251,0.169,1.0334639660774052
15/9-F-11 B,4540.8,8.625,,23.927,0.195,2.171,0.252,0.168,1.0387790695555383
15/9-F-11 B,4540.9,8.656,,22.814,0.196,2.168,0.253,0.168,1.0405627850813117
15/9-F-11 B,4541.0,8.625,,23.354,0.202,2.167,0.257,0.167,1.0439906658781337
15/9-F-11 B,4541.1,8.625,,24.621,0.203,2.167,0.257,0.167,1.044422155711843
15/9-F-11 B,4541.2,8.625,,24.051,0.201,2.168,0.256,0.167,1.0455185628844927
15/9-F-11 B,4541.3,8.625,,24.298,0.199,2.17,0.254,0.167,1.04766419460156
15/9-F-11 B,4541.4,8.625,,24.76,0.198,2.172,0.253,0.168,1.0481309270289674
15/9-F-11 B,4541.5,8.625,,23.521,0.199,2.174,0.253,0.168,1.0465731976620054
15/9-F-11 B,4541.6,8.625,,23.936,0.202,2.175,0.253,0.168,1.0497992779189866
15/9-F-11 B,4541.7,8.625,,24.599,0.204,2.175,0.254,0.168,1.0518468383137358
15/9-F-11 B,4541.8,8.625,,24.558,0.204,2.176,0.254,0.167,1.0495668691646514
15/9-F-11 B,4541.9,8.625,,24.646,0.203,2.177,0.254,0.168,1.0487136380809696
15/9-F-11 B,4542.0,8.625,,25.352,0.202,2.179,0.252,0.168,1.0472748673841794
15/9-F-11 B,4542.1,8.649,,26.915,0.197,2.181,0.249,0.169,1.04766419460156
15/9-F-11 B,4542.2,8.672,,27.119,0.196,2.182,0.249,0.169,1.0478976235144106
15/9-F-11 B,4542.3,8.672,,26.108,0.196,2.182,0.249,0.168,1.0452838513951355
15/9-F-11 B,4542.4,8.672,,26.745,0.199,2.181,0.25,0.167,1.048597158401606
15/9-F-11 B,4542.5,8.625,,27.262,0.206,2.179,0.254,0.165,1.0444613608106648
15/9-F-11 B,4542.6,8.625,,27.358,0.211,2.178,0.256,0.163,1.0457531475941413
15/9-F-11 B,4542.7,8.625,,28.09,0.216,2.179,0.258,0.162,1.0459094670350093
15/9-F-11 B,4542.8,8.625,,29.282,0.217,2.181,0.258,0.162,1.046924174230035
15/9-F-11 B,4542.9,8.625,,30.266,0.217,2.182,0.257,0.162,1.0476252775817836
15/9-F-11 B,4543.0,8.672,,30.718,0.213,2.182,0.256,0.163,1.0537313158876074
15/9-F-11 B,4543.1,8.641,,31.392,0.216,2.18,0.258,0.162,1.0463000196529693
15/9-F-11 B,4543.2,8.656,,31.559,0.217,2.179,0.259,0.16,1.0588054866759067
15/9-F-11 B,4543.3,8.625,,31.742,0.218,2.178,0.259,0.158,1.0603578246486156
15/9-F-11 B,4543.4,8.656,,32.907,0.215,2.179,0.258,0.157,1.0733883811151776
15/9-F-11 B,4543.5,8.625,,33.059,0.211,2.179,0.256,0.156,1.0776585490841313
15/9-F-11 B,4543.6,8.641,,33.526,0.209,2.179,0.255,0.152,1.0969447551769405
15/9-F-11 B,4543.7,8.641,,34.627,0.211,2.179,0.256,0.15,1.1067007323623543
15/9-F-11 B,4543.8,8.625,,34.521,0.215,2.181,0.257,0.148,1.1140435625480773
15/9-F-11 B,4543.9,8.625,,35.289,0.216,2.183,0.257,0.147,1.1208041778407973
15/9-F-11 B,4544.0,8.625,,34.657,0.214,2.186,0.255,0.147,1.1259039684079235
15/9-F-11 B,4544.1,8.672,,35.948,0.209,2.193,0.25,0.149,1.1298831553406212
15/9-F-11 B,4544.2,8.641,,35.506,0.213,2.206,0.247,0.15,1.1489726345092048
15/9-F-11 B,4544.3,8.625,,36.405,0.215,2.224,0.242,0.147,1.2012058833917914
15/9-F-11 B,4544.4,8.625,,40.591,0.217,2.247,0.235,0.152,1.2142873829104013
15/9-F-11 B,4544.5,8.672,,42.454,0.214,2.274,0.224,0.156,1.2590201740708116
15/9-F-11 B,4544.6,8.672,,44.229,0.211,2.307,0.212,0.157,1.4735015679530725
15/9-F-11 B,4544.9,8.703,,44.891,0.206,2.389,0.182,0.176,1.3440777384681006
15/9-F-11 B,4545.0,8.693,,44.614,0.211,2.408,0.138,0.25,1.0093658983462446
15/9-F-11 B,4545.1,8.693,,45.924,0.214,2.432,0.125,0.275,0.9946250537686047
15/9-F-11 B,4545.2,8.703,,45.579,0.218,2.461,0.108,0.241,1.1645015613095686
15/9-F-11 B,4545.3,8.703,,47.464,0.22,2.492,0.091,0.491,1.093841766912128
15/9-F-11 B,4545.4,8.672,,46.094,0.221,2.516,0.076,0.811,0.9305415808259994
15/9-F-11 B,4545.5,8.672,,47.863,0.217,2.533,0.067,1.0,0.8822398480188235
15/9-F-11 B,4545.6,8.672,,50.047,0.212,2.54,0.063,1.0,0.9309999419561522
15/9-F-11 B,4545.7,8.672,,49.214,0.209,2.538,0.064,1.0,1.0355898172434574
15/9-F-11 B,4545.8,8.672,,48.289,0.206,2.526,0.071,1.0,1.190807760131902
15/9-F-11 B,4545.9,8.672,,45.573,0.202,2.504,0.083,0.973,0.9878896099977453
15/9-F-11 B,4546.0,8.649,,42.469,0.196,2.475,0.1,0.688,0.704322055027189
15/9-F-11 B,4546.1,8.672,,42.626,0.188,2.443,0.118,0.529,0.5657297878311269
15/9-F-11 B,4546.2,8.672,,40.83,0.182,2.418,0.162,0.434,0.6060587494103143
15/9-F-11 B,4546.3,8.641,,41.766,0.18,2.406,0.166,0.476,0.679609571779756
15/9-F-11 B,4546.4,8.625,,43.273,0.176,2.409,0.163,0.498,0.6960067152185455
15/9-F-11 B,4546.5,8.649,,41.328,0.173,2.422,0.158,0.497,0.6809697184658972
15/9-F-11 B,4546.6,8.672,,42.601,0.169,2.436,0.151,0.489,0.6336704060514438
15/9-F-11 B,4546.7,8.672,,41.3,0.169,2.447,0.147,0.491,0.6241789257480224
15/9-F-11 B,4546.8,8.672,,41.934,0.169,2.456,0.144,0.499,0.6223176608338443
15/9-F-11 B,4546.9,8.672,,41.415,0.167,2.466,0.105,0.65,0.6240757311456827
15/9-F-11 B,4547.0,8.672,,39.989,0.164,2.479,0.098,0.69,0.623559390005437
15/9-F-11 B,4547.1,8.703,,39.486,0.159,2.497,0.088,0.749,0.6069185259482911
15/9-F-11 B,4547.2,8.703,,41.574,0.157,2.516,0.077,0.82,0.5911759503117914
15/9-F-11 B,4547.3,8.687,,42.751,0.159,2.529,0.069,0.874,0.5778363412927441
15/9-F-11 B,4547.4,8.672,,43.949,0.159,2.534,0.066,0.889,0.5749567757645068
15/9-F-11 B,4547.5,8.672,,44.344,0.157,2.533,0.067,0.868,0.5721743136130595
15/9-F-11 B,4547.6,8.672,,42.785,0.154,2.529,0.069,0.81,0.5469126431812426
15/9-F-11 B,4547.7,8.672,,40.653,0.151,2.525,0.071,0.753,0.532117116248804
15/9-F-11 B,4547.8,8.672,,40.011,0.15,2.523,0.073,0.74,0.5272431163880886
15/9-F-11 B,4547.9,8.672,,40.018,0.15,2.525,0.071,0.731,0.513350798805957
15/9-F-11 B,4548.0,8.672,,42.176,0.151,2.531,0.068,0.768,0.5079907248196914
15/9-F-11 B,4548.1,8.672,,43.253,0.152,2.539,0.063,0.791,0.4956830676169152
15/9-F-11 B,4548.2,8.672,,43.188,0.152,2.544,0.061,0.81,0.49331860823210144
15/9-F-11 B,4548.3,8.644,,42.437,0.151,2.545,0.06,0.813,0.4942937686653327
15/9-F-11 B,4548.4,8.662,,40.773,0.152,2.544,0.061,0.791,0.4855794769846787
15/9-F-11 B,4548.5,8.656,,41.477,0.155,2.542,0.062,0.77,0.4808689236871679
15/9-F-11 B,4548.6,8.625,,40.584,0.161,2.535,0.066,0.74,0.4885507165004443
15/9-F-11 B,4548.7,8.644,,39.766,0.161,2.521,0.074,0.698,0.4956830676169152
15/9-F-11 B,4548.8,8.672,,41.931,0.163,2.505,0.083,0.666,0.5109469486729727
15/9-F-11 B,4548.9,8.672,,41.8,0.167,2.492,0.09,0.648,0.5207454715194824
15/9-F-11 B,4549.0,8.672,,44.97,0.172,2.486,0.094,0.652,0.5335178620169675
15/9-F-11 B,4549.1,8.672,,48.453,0.177,2.488,0.093,0.664,0.5359267413955693
15/9-F-11 B,4549.2,8.672,,53.691,0.182,2.498,0.087,0.708,0.5408298141110799
15/9-F-11 B,4549.3,8.672,,56.724,0.187,2.513,0.078,0.761,0.5408298141110799
15/9-F-11 B,4549.4,8.672,,57.535,0.191,2.53,0.069,0.848,0.5438198051426577
15/9-F-11 B,4549.5,8.684,,60.967,0.193,2.546,0.059,0.953,0.5378190950732742
15/9-F-11 B,4549.6,8.672,,62.663,0.198,2.562,0.05,1.0,0.5413295776666937
15/9-F-11 B,4549.7,8.703,,64.587,0.199,2.576,0.042,1.0,0.5602653978627147
15/9-F-11 B,4549.8,8.703,,68.152,0.2,2.585,0.037,1.0,0.566555330883055
15/9-F-11 B,4549.9,8.731,,69.047,0.198,2.59,0.035,1.0,0.5920656704322471
15/9-F-11 B,4550.0,8.731,,68.147,0.2,2.592,0.033,1.0,0.6121478383264869
15/9-F-11 B,4550.1,8.75,,69.074,0.202,2.596,0.031,1.0,0.6703387339055741
15/9-F-11 B,4550.2,8.771,,68.499,0.204,2.597,0.03,1.0,0.7442929831226762
15/9-F-11 B,4550.3,8.781,,67.676,0.206,2.593,0.032,1.0,0.651278013998144
15/9-F-11 B,4550.4,8.762,,67.656,0.207,2.586,0.037,1.0,0.6214878645806302
15/9-F-11 B,4550.5,8.75,,68.833,0.204,2.58,0.04,1.0,0.6414741105040995
15/9-F-11 B,4550.6,8.75,,71.62,0.201,2.58,0.04,1.0,0.6830470382388496
15/9-F-11 B,4550.7,8.75,,73.439,0.196,2.585,0.037,1.0,0.7059491949102957
15/9-F-11 B,4550.8,8.703,,71.059,0.194,2.59,0.034,1.0,0.7141620460988533
15/9-F-11 B,4550.9,8.703,,69.069,0.187,2.594,0.032,1.0,0.7270530927738875
15/9-F-11 B,4551.0,8.693,,66.938,0.182,2.597,0.03,1.0,0.7820423448837657
15/9-F-11 B,4551.1,8.693,,64.537,0.173,2.599,0.029,1.0,0.8162412999917831
15/9-F-11 B,4551.2,8.703,,65.579,0.166,2.6,0.028,1.0,0.8228869478341506
15/9-F-11 B,4551.3,8.703,,64.14,0.159,2.603,0.027,1.0,0.8490506905695122
15/9-F-11 B,4551.4,8.75,,62.22,0.155,2.608,0.024,1.0,0.886208680606023
15/9-F-11 B,4551.5,8.719,,60.718,0.151,2.613,0.021,1.0,0.8675853854583835
15/9-F-11 B,4551.6,8.75,,61.524,0.152,2.612,0.021,1.0,0.8908679388114409
15/9-F-11 B,4551.7,8.75,,61.471,0.155,2.607,0.025,1.0,0.8956434495984295
15/9-F-11 B,4551.8,8.703,,62.998,0.162,2.6,0.029,1.0,0.9004764260037507
15/9-F-11 B,4551.9,8.703,,64.128,0.165,2.597,0.03,1.0,0.9097699147327691
15/9-F-11 B,4552.0,8.703,,64.031,0.169,2.599,0.029,1.0,0.9194442104652369
15/9-F-11 B,4552.1,8.703,,64.474,0.173,2.603,0.027,1.0,0.9274730209952758
15/9-F-11 B,4552.2,8.703,,67.495,0.179,2.607,0.024,1.0,0.9483640559883693
15/9-F-11 B,4552.3,8.703,,68.468,0.183,2.612,0.022,1.0,0.9682493941079173
15/9-F-11 B,4552.4,8.703,,66.594,0.185,2.621,0.02,1.0,0.9774949690730363
15/9-F-11 B,4552.5,8.703,,68.05,0.182,2.631,0.02,1.0,0.9760288400911259
15/9-F-11 B,4552.6,8.75,,64.642,0.172,2.642,0.02,1.0,0.9774949690730363
15/9-F-11 B,4552.7,8.719,,60.814,0.166,2.65,0.02,1.0,0.9811387826406603
15/9-F-11 B,4552.8,8.734,,56.106,0.155,2.655,0.02,1.0,0.9778150260831867
15/9-F-11 B,4552.9,8.734,,51.055,0.141,2.655,0.02,1.0,0.9480215331411036
15/9-F-11 B,4553.0,8.75,,49.37,0.131,2.652,0.02,1.0,0.9726193390596235
15/9-F-11 B,4553.1,8.75,,47.618,0.125,2.646,0.02,1.0,0.9725730809265549
15/9-F-11 B,4553.2,8.75,,44.813,0.122,2.64,0.02,1.0,0.9585638354447942
15/9-F-11 B,4553.3,8.703,,41.734,0.124,2.634,0.02,1.0,0.9765333345512681
15/9-F-11 B,4553.4,8.703,,41.591,0.124,2.625,0.02,1.0,0.9688563746146923
15/9-F-11 B,4553.5,8.703,,40.225,0.124,2.61,0.023,1.0,0.9678754455480332
15/9-F-11 B,4553.6,8.672,,36.792,0.12,2.594,0.032,1.0,0.9667047766578746
15/9-F-11 B,4553.7,8.672,,32.679,0.115,2.58,0.04,0.838,0.9819091700907923
15/9-F-11 B,4553.8,8.672,,30.452,0.111,2.568,0.047,0.714,1.0028569260611206
15/9-F-11 B,4553.9,8.672,,27.782,0.107,2.553,0.086,0.426,1.0253058652647702
15/9-F-11 B,4554.0,8.625,,25.094,0.108,2.527,0.095,0.382,1.034307529596563
15/9-F-11 B,4554.1,8.672,,24.793,0.108,2.492,0.107,0.314,1.0543832083054772
15/9-F-11 B,4554.2,8.672,,25.143,0.113,2.45,0.124,0.278,1.045009860905824
15/9-F-11 B,4554.3,8.625,,23.693,0.124,2.408,0.143,0.251,1.0475863570743504
